season,hr,holiday,weekday,workingday,weathersit,temp,hum,windspeed,casual,registered
1,4,0,6,0,2,0.02,0.48,0.2985,0,3
1,6,0,6,0,2,0.02,0.44,0.2239,0,2
1,7,0,6,0,1,0.02,0.44,0.2836,0,8
1,8,0,6,0,1,0.02,0.44,0.3284,1,26
1,9,0,6,0,1,0.04,0.41,0.2537,3,37
1,10,0,6,0,2,0.04,0.41,0.1642,3,50
1,11,0,6,0,2,0.06,0.38,0.1343,4,59
1,12,0,6,0,2,0.06,0.38,0.1045,10,60
1,13,0,6,0,1,0.08,0.35,0.0,12,72
1,14,0,6,0,1,0.1,0.33,0.1045,11,64
1,15,0,6,0,1,0.12,0.28,0.0,10,93
1,16,0,6,0,1,0.12,0.28,0.194,11,72
1,17,0,6,0,1,0.12,0.28,0.0,8,59
1,18,0,6,0,1,0.08,0.35,0.194,0,54
1,19,0,6,0,1,0.08,0.35,0.1343,6,53
1,20,0,6,0,1,0.06,0.45,0.1642,1,44
1,21,0,6,0,1,0.06,0.41,0.0896,0,39
1,22,0,6,0,1,0.06,0.49,0.0,7,23
1,23,0,6,0,1,0.04,0.57,0.1045,2,31
1,0,0,0,0,1,0.04,0.57,0.1045,2,20
1,1,0,0,0,1,0.04,0.57,0.1045,1,12
1,2,0,0,0,1,0.02,0.62,0.1343,3,15
1,3,0,0,0,1,0.02,0.62,0.1343,1,4
1,5,0,0,0,2,0.04,0.57,0.1045,0,3
1,6,0,0,0,2,0.04,0.57,0.1045,0,1
1,7,0,0,0,1,0.08,0.58,0.1642,1,1
1,8,0,0,0,1,0.06,0.62,0.1642,2,17
1,9,0,0,0,1,0.1,0.54,0.3582,3,25
1,10,0,0,0,1,0.14,0.46,0.3881,7,51
1,11,0,0,0,1,0.14,0.43,0.2239,22,77
1,12,0,0,0,1,0.16,0.37,0.4627,24,92
1,13,0,0,0,1,0.14,0.33,0.3881,12,75
1,14,0,0,0,1,0.16,0.28,0.3582,17,93
1,15,0,0,0,1,0.16,0.28,0.3582,13,64
1,16,0,0,0,1,0.16,0.26,0.3284,9,56
1,17,0,0,0,1,0.14,0.26,0.3881,5,50
1,18,0,0,0,1,0.12,0.3,0.2537,5,44
1,19,0,0,0,1,0.12,0.3,0.2836,5,45
1,20,0,0,0,1,0.1,0.36,0.2537,4,31
1,21,0,0,0,1,0.1,0.36,0.194,5,20
1,22,0,0,0,1,0.08,0.38,0.194,5,23
1,23,0,0,0,1,0.06,0.41,0.2239,4,17
1,0,0,1,1,1,0.06,0.41,0.194,0,7
1,1,0,1,1,1,0.04,0.45,0.194,0,1
1,3,0,1,1,1,0.04,0.45,0.2537,0,1
1,4,0,1,1,1,0.02,0.48,0.1343,0,1
1,5,0,1,1,1,0.02,0.48,0.1343,0,5
1,6,0,1,1,1,0.02,0.48,0.0896,0,15
1,7,0,1,1,1,0.02,0.48,0.0,5,79
1,8,0,1,1,1,0.04,0.49,0.0,6,171
1,9,0,1,1,1,0.06,0.41,0.0,4,98
1,10,0,1,1,1,0.1,0.42,0.0,6,34
1,11,0,1,1,1,0.1,0.46,0.1343,3,43
1,12,0,1,1,2,0.12,0.42,0.194,11,52
1,13,0,1,1,2,0.14,0.43,0.2239,6,54
1,14,0,1,1,2,0.14,0.46,0.2239,2,43
1,15,0,1,1,1,0.16,0.4,0.1642,7,50
1,16,0,1,1,1,0.16,0.47,0.2537,4,66
1,17,0,1,1,1,0.14,0.5,0.2537,6,178
1,18,0,1,1,1,0.14,0.59,0.194,8,145
1,19,0,1,1,1,0.14,0.54,0.1642,5,101
1,20,0,1,1,1,0.14,0.59,0.194,1,80
1,21,0,1,1,1,0.14,0.63,0.1642,6,53
1,22,0,1,1,2,0.14,0.63,0.2239,3,32
1,23,0,1,1,2,0.16,0.64,0.2537,3,21
1,0,0,2,1,2,0.16,0.69,0.2836,3,6
1,1,0,2,1,2,0.16,0.69,0.1642,0,5
1,2,0,2,1,1,0.16,0.69,0.2239,0,2
1,4,0,2,1,1,0.14,0.74,0.1045,0,1
1,5,0,2,1,1,0.14,0.74,0.2239,0,9
1,6,0,2,1,1,0.16,0.74,0.1045,1,35
1,7,0,2,1,1,0.16,0.74,0.2239,5,103
1,8,0,2,1,2,0.16,0.74,0.1343,5,233
1,9,0,2,1,2,0.2,0.64,0.0896,10,134
1,10,0,2,1,2,0.22,0.6,0.1045,6,49
1,11,0,2,1,2,0.24,0.6,0.1343,6,55
1,12,0,2,1,2,0.26,0.56,0.0896,21,85
1,13,0,2,1,2,0.26,0.56,0.1343,21,72
1,14,0,2,1,2,0.3,0.45,0.0,11,57
1,15,0,2,1,2,0.32,0.42,0.0,21,63
1,16,0,2,1,2,0.32,0.42,0.0,14,102
1,17,0,2,1,1,0.3,0.45,0.0,14,208
1,18,0,2,1,2,0.3,0.49,0.0896,7,218
1,19,0,2,1,2,0.26,0.65,0.1642,13,133
1,20,0,2,1,1,0.24,0.65,0.194,16,103
1,21,0,2,1,1,0.24,0.65,0.194,5,40
1,22,0,2,1,1,0.22,0.64,0.1642,4,49
1,23,0,2,1,2,0.22,0.64,0.1642,3,37
1,0,0,3,1,2,0.22,0.69,0.1343,3,14
1,1,0,3,1,2,0.24,0.65,0.1343,0,5
1,2,0,3,1,3,0.22,0.69,0.194,3,7
1,5,0,3,1,3,0.2,0.86,0.2836,0,1
1,6,0,3,1,3,0.2,0.86,0.2836,0,8
1,7,0,3,1,3,0.22,0.87,0.2985,1,29
1,8,0,3,1,3,0.22,0.87,0.2985,3,69
1,9,0,3,1,3,0.22,0.87,0.2985,3,55
1,10,0,3,1,3,0.22,0.93,0.2836,2,26
1,11,0,3,1,3,0.22,0.93,0.3284,6,35
1,12,0,3,1,3,0.22,0.93,0.3284,7,41
1,13,0,3,1,3,0.22,0.93,0.3284,4,43
1,14,0,3,1,3,0.22,0.93,0.3582,0,36
1,15,0,3,1,3,0.22,0.93,0.4627,1,42
1,16,0,3,1,4,0.22,0.93,0.3284,1,35
1,17,0,3,1,3,0.2,0.93,0.3582,0,26
1,16,0,4,1,1,0.22,0.55,0.194,1,23
1,17,0,4,1,1,0.22,0.55,0.1045,2,82
1,18,0,4,1,1,0.2,0.69,0.0896,3,101
1,19,0,4,1,1,0.2,0.69,0.0896,3,76
1,20,0,4,1,1,0.18,0.74,0.0896,4,55
1,21,0,4,1,1,0.18,0.74,0.0896,2,36
1,22,0,4,1,1,0.18,0.74,0.0896,0,27
1,23,0,4,1,1,0.18,0.8,0.1642,0,16
1,0,0,5,1,2,0.2,0.75,0.1343,0,9
1,1,0,5,1,2,0.2,0.75,0.1343,1,2
1,2,0,5,1,2,0.2,0.75,0.1642,0,2
1,3,0,5,1,2,0.2,0.75,0.1045,1,0
1,5,0,5,1,2,0.18,0.8,0.1045,0,4
1,6,0,5,1,2,0.18,0.8,0.1343,0,16
1,7,0,5,1,2,0.16,0.86,0.0896,2,58
1,8,0,5,1,2,0.16,0.86,0.0896,2,155
1,9,0,5,1,3,0.18,0.86,0.0896,6,95
1,10,0,5,1,3,0.18,0.86,0.1045,0,49
1,11,0,5,1,3,0.18,0.93,0.1045,0,30
1,12,0,5,1,3,0.18,0.93,0.1045,1,28
1,13,0,5,1,3,0.18,0.93,0.1045,0,31
1,14,0,5,1,3,0.22,0.8,0.0,2,36
1,15,0,5,1,2,0.2,0.86,0.0,1,40
1,16,0,5,1,1,0.22,0.8,0.0,10,70
1,17,0,5,1,1,0.24,0.75,0.1343,2,147
1,18,0,5,1,1,0.24,0.75,0.194,2,107
1,19,0,5,1,2,0.24,0.75,0.1343,5,84
1,20,0,5,1,2,0.24,0.7,0.194,1,61
1,21,0,5,1,2,0.22,0.75,0.1343,1,57
1,22,0,5,1,1,0.24,0.65,0.3582,0,26
1,23,0,5,1,1,0.24,0.6,0.2239,1,22
1,0,0,6,0,1,0.22,0.64,0.3582,2,26
1,1,0,6,0,1,0.22,0.64,0.194,0,20
1,2,0,6,0,1,0.22,0.64,0.1642,0,15
1,3,0,6,0,1,0.2,0.64,0.1343,3,5
1,4,0,6,0,1,0.16,0.69,0.1045,1,2
1,6,0,6,0,1,0.16,0.64,0.1343,0,2
1,7,0,6,0,1,0.16,0.59,0.1045,1,4
1,8,0,6,0,1,0.18,0.55,0.1642,3,31
1,9,0,6,0,1,0.18,0.59,0.0896,0,34
1,10,0,6,0,2,0.18,0.64,0.1045,4,51
1,11,0,6,0,2,0.18,0.64,0.1343,4,60
1,12,0,6,0,2,0.2,0.59,0.194,12,66
1,13,0,6,0,2,0.22,0.55,0.1642,9,56
1,14,0,6,0,2,0.22,0.6,0.1343,10,89
1,15,0,6,0,1,0.22,0.69,0.2537,22,98
1,16,0,6,0,1,0.24,0.6,0.1642,19,88
1,17,0,6,0,1,0.24,0.6,0.0,9,82
1,18,0,6,0,1,0.22,0.69,0.1343,9,59
1,19,0,6,0,2,0.22,0.69,0.2537,6,52
1,20,0,6,0,1,0.18,0.74,0.0896,1,42
1,21,0,6,0,1,0.18,0.74,0.0896,1,35
1,22,0,6,0,1,0.16,0.8,0.0896,4,28
1,23,0,6,0,1,0.16,0.8,0.0896,3,30
1,0,0,0,0,1,0.16,0.8,0.1045,0,33
1,1,0,0,0,1,0.14,0.8,0.0,7,22
1,2,0,0,0,1,0.16,0.8,0.0,1,10
1,3,0,0,0,1,0.14,0.93,0.0,1,7
1,4,0,0,0,1,0.14,0.93,0.0,0,1
1,5,0,0,0,1,0.14,0.86,0.0,0,3
1,7,0,0,0,1,0.14,0.86,0.0,0,3
1,8,0,0,0,2,0.14,0.86,0.0,1,11
1,9,0,0,0,2,0.16,0.8,0.0,4,34
1,10,0,0,0,2,0.18,0.8,0.0,7,57
1,11,0,0,0,1,0.22,0.75,0.0,9,50
1,12,0,0,0,1,0.3,0.52,0.1045,10,87
1,13,0,0,0,1,0.28,0.61,0.1045,13,71
1,14,0,0,0,1,0.28,0.61,0.0896,18,104
1,15,0,0,0,1,0.3,0.56,0.0,14,95
1,16,0,0,0,1,0.3,0.56,0.0,19,104
1,17,0,0,0,1,0.3,0.56,0.194,6,71
1,18,0,0,0,1,0.26,0.65,0.1642,8,57
1,19,0,0,0,1,0.26,0.65,0.194,9,46
1,20,0,0,0,2,0.26,0.65,0.1045,3,30
1,21,0,0,0,2,0.24,0.7,0.1642,3,25
1,22,0,0,0,2,0.24,0.7,0.194,2,19
1,23,0,0,0,2,0.24,0.65,0.2836,5,16
1,0,0,1,1,2,0.24,0.65,0.2239,1,6
1,1,0,1,1,1,0.22,0.64,0.2537,2,5
1,2,0,1,1,1,0.22,0.64,0.194,0,1
1,3,0,1,1,1,0.22,0.64,0.194,0,2
1,4,0,1,1,1,0.2,0.59,0.2239,0,2
1,5,0,1,1,1,0.18,0.64,0.2836,0,8
1,6,0,1,1,1,0.16,0.69,0.3284,0,37
1,7,0,1,1,2,0.16,0.64,0.2836,1,71
1,8,0,1,1,2,0.16,0.59,0.2836,3,182
1,9,0,1,1,2,0.16,0.59,0.2985,0,112
1,10,0,1,1,2,0.16,0.59,0.194,1,68
1,11,0,1,1,2,0.16,0.59,0.194,2,46
1,12,0,1,1,2,0.18,0.55,0.1045,6,62
1,13,0,1,1,2,0.16,0.59,0.0,2,52
1,14,0,1,1,2,0.18,0.55,0.1343,1,85
1,15,0,1,1,2,0.16,0.59,0.1343,3,41
1,16,0,1,1,2,0.16,0.56,0.194,3,83
1,17,0,1,1,2,0.16,0.59,0.194,6,155
1,18,0,1,1,2,0.16,0.55,0.2239,3,153
1,19,0,1,1,1,0.3,0.61,0.1045,3,108
1,20,0,1,1,3,0.16,0.59,0.1642,0,78
1,21,0,1,1,3,0.16,0.59,0.0896,3,53
1,22,0,1,1,2,0.16,0.59,0.1045,0,34
1,23,0,1,1,2,0.16,0.64,0.0896,2,15
1,0,0,2,1,2,0.16,0.64,0.1045,2,6
1,1,0,2,1,2,0.16,0.69,0.1045,0,3
1,2,0,2,1,2,0.16,0.69,0.0,0,2
1,3,0,2,1,2,0.16,0.69,0.0,0,2
1,5,0,2,1,3,0.14,0.93,0.0,0,3
1,6,0,2,1,3,0.14,0.93,0.0,0,22
1,7,0,2,1,3,0.16,0.93,0.0,0,52
1,8,0,2,1,3,0.16,0.93,0.0,3,132
1,9,0,2,1,2,0.16,0.93,0.0,2,114
1,10,0,2,1,2,0.16,0.93,0.0,0,47
1,11,0,2,1,2,0.18,0.86,0.0,2,49
1,12,0,2,1,2,0.2,0.86,0.0,2,53
1,13,0,2,1,2,0.2,0.86,0.0,3,49
1,14,0,2,1,2,0.22,0.8,0.0896,5,49
1,15,0,2,1,2,0.24,0.75,0.0,7,45
1,16,0,2,1,2,0.24,0.75,0.1343,3,61
1,17,0,2,1,2,0.24,0.75,0.0,4,172
1,18,0,2,1,2,0.24,0.81,0.1045,3,165
1,19,0,2,1,2,0.24,0.81,0.1343,3,105
1,20,0,2,1,2,0.22,0.87,0.1343,5,69
1,21,0,2,1,2,0.22,0.87,0.1343,0,64
1,22,0,2,1,2,0.22,0.87,0.0896,2,34
1,23,0,2,1,3,0.2,0.93,0.194,1,15
1,0,0,3,1,3,0.22,0.93,0.1045,0,2
1,1,0,3,1,3,0.22,0.93,0.194,0,3
1,2,0,3,1,3,0.22,0.93,0.1343,4,0
1,3,0,3,1,3,0.22,0.93,0.1343,0,1
1,4,0,3,1,3,0.22,0.93,0.2836,0,1
1,5,0,3,1,3,0.22,0.93,0.1045,0,3
1,6,0,3,1,3,0.22,0.93,0.1045,1,17
1,7,0,3,1,3,0.22,0.93,0.2239,1,48
1,8,0,3,1,3,0.22,0.93,0.2239,1,154
1,9,0,3,1,2,0.24,0.93,0.0896,4,119
1,10,0,3,1,2,0.22,1.0,0.0,2,59
1,11,0,3,1,2,0.24,0.93,0.194,5,47
1,12,0,3,1,2,0.24,0.93,0.2239,3,61
1,13,0,3,1,1,0.34,0.93,0.1642,1,74
1,14,0,3,1,1,0.38,0.82,0.3881,2,61
1,15,0,3,1,1,0.38,0.76,0.3284,10,66
1,16,0,3,1,1,0.36,0.71,0.2985,8,95
1,17,0,3,1,1,0.36,0.53,0.5224,7,183
1,18,0,3,1,1,0.34,0.42,0.5522,7,175
1,19,0,3,1,1,0.28,0.45,0.4925,3,88
1,20,0,3,1,1,0.24,0.48,0.5522,4,71
1,21,0,3,1,1,0.22,0.47,0.3284,1,62
1,22,0,3,1,1,0.22,0.44,0.2537,5,35
1,23,0,3,1,1,0.2,0.44,0.4478,3,29
1,0,0,4,1,1,0.2,0.4,0.4478,1,11
1,1,0,4,1,1,0.2,0.44,0.5224,0,5
1,2,0,4,1,1,0.18,0.43,0.2537,0,2
1,3,0,4,1,1,0.18,0.43,0.2537,0,1
1,5,0,4,1,1,0.16,0.5,0.2985,0,2
1,6,0,4,1,1,0.16,0.43,0.3582,0,39
1,7,0,4,1,1,0.14,0.5,0.3284,1,86
1,8,0,4,1,1,0.14,0.5,0.3582,4,184
1,9,0,4,1,1,0.16,0.47,0.2985,6,127
1,10,0,4,1,1,0.18,0.43,0.3284,2,50
1,11,0,4,1,1,0.18,0.43,0.4478,9,55
1,12,0,4,1,1,0.2,0.4,0.3582,2,67
1,13,0,4,1,1,0.2,0.4,0.4179,4,47
1,14,0,4,1,1,0.22,0.37,0.3881,4,43
1,15,0,4,1,1,0.22,0.37,0.3284,4,56
1,16,0,4,1,1,0.22,0.37,0.2537,5,73
1,17,0,4,1,1,0.2,0.4,0.194,5,170
1,18,0,4,1,1,0.2,0.4,0.1642,2,145
1,19,0,4,1,1,0.2,0.4,0.0,4,92
1,20,0,4,1,1,0.2,0.47,0.0896,1,108
1,21,0,4,1,1,0.18,0.55,0.1045,1,53
1,22,0,4,1,1,0.18,0.51,0.0896,2,39
1,23,0,4,1,1,0.2,0.47,0.1045,4,34
1,0,0,5,1,2,0.2,0.44,0.0,3,10
1,1,0,5,1,2,0.16,0.59,0.0,0,7
1,2,0,5,1,2,0.14,0.63,0.1045,0,1
1,3,0,5,1,2,0.14,0.63,0.1045,0,1
1,5,0,5,1,2,0.14,0.63,0.1343,0,7
1,6,0,5,1,2,0.16,0.55,0.0,2,26
1,7,0,5,1,1,0.14,0.59,0.0,0,87
1,8,0,5,1,1,0.14,0.74,0.1343,3,217
1,9,0,5,1,2,0.16,0.8,0.1343,3,124
1,10,0,5,1,2,0.2,0.51,0.1343,5,46
1,11,0,5,1,1,0.22,0.51,0.1642,3,61
1,12,0,5,1,2,0.24,0.48,0.1642,8,78
1,13,0,5,1,2,0.26,0.5,0.2239,9,73
1,14,0,5,1,2,0.28,0.45,0.1642,15,76
1,15,0,5,1,2,0.28,0.48,0.2537,9,81
1,16,0,5,1,2,0.3,0.42,0.2239,8,91
1,17,0,5,1,2,0.26,0.56,0.1343,10,195
1,18,0,5,1,2,0.24,0.6,0.1045,3,152
1,19,0,5,1,2,0.24,0.65,0.1343,1,102
1,20,0,5,1,2,0.24,0.65,0.1642,2,69
1,21,0,5,1,2,0.24,0.7,0.1642,2,41
1,22,0,5,1,2,0.24,0.65,0.1642,1,45
1,23,0,5,1,2,0.24,0.7,0.1343,1,30
1,0,0,6,0,2,0.24,0.7,0.1642,3,36
1,1,0,6,0,2,0.24,0.65,0.1642,1,17
1,2,0,6,0,2,0.24,0.75,0.1642,5,12
1,3,0,6,0,2,0.24,0.75,0.1642,1,10
1,4,0,6,0,3,0.22,0.93,0.1343,0,8
1,5,0,6,0,3,0.2,1.0,0.0896,0,9
1,6,0,6,0,3,0.2,1.0,0.0,0,4
1,7,0,6,0,3,0.22,0.93,0.0896,0,4
1,8,0,6,0,3,0.2,1.0,0.0896,0,10
1,9,0,6,0,3,0.2,1.0,0.0896,3,17
1,10,0,6,0,3,0.2,1.0,0.1343,3,31
1,11,0,6,0,3,0.22,1.0,0.1343,1,46
1,12,0,6,0,3,0.22,1.0,0.1642,10,42
1,13,0,6,0,3,0.22,1.0,0.1642,10,62
1,14,0,6,0,3,0.22,1.0,0.0,5,50
1,15,0,6,0,3,0.22,1.0,0.0,11,49
1,16,0,6,0,3,0.22,1.0,0.1343,8,63
1,17,0,6,0,2,0.24,1.0,0.2836,14,64
1,18,0,6,0,2,0.28,0.93,0.4478,2,81
1,19,0,6,0,2,0.28,0.93,0.4478,6,78
1,20,0,6,0,1,0.3,0.87,0.2537,5,64
1,21,0,6,0,1,0.26,1.0,0.194,3,53
1,22,0,6,0,1,0.26,0.93,0.1343,2,43
1,23,0,6,0,1,0.26,0.93,0.2239,7,52
1,0,0,0,0,1,0.26,0.7,0.194,2,37
1,1,0,0,0,1,0.26,0.65,0.4179,4,40
1,2,0,0,0,1,0.26,0.6,0.3284,0,20
1,3,0,0,0,1,0.26,0.6,0.0896,3,10
1,4,0,0,0,1,0.26,0.6,0.3582,0,2
1,5,0,0,0,1,0.26,0.6,0.2239,0,1
1,6,0,0,0,1,0.26,0.6,0.2239,0,1
1,7,0,0,0,1,0.24,0.65,0.1642,0,8
1,8,0,0,0,1,0.24,0.65,0.1045,2,21
1,9,0,0,0,1,0.28,0.56,0.1045,7,38
1,10,0,0,0,1,0.3,0.52,0.2537,15,74
1,11,0,0,0,1,0.32,0.49,0.2537,28,89
1,12,0,0,0,1,0.34,0.46,0.0,48,126
1,13,0,0,0,1,0.34,0.46,0.0,47,135
1,14,0,0,0,1,0.34,0.46,0.0896,47,114
1,15,0,0,0,1,0.34,0.46,0.0896,52,130
1,16,0,0,0,1,0.34,0.49,0.1045,42,115
1,17,0,0,0,1,0.34,0.46,0.0,24,97
1,18,0,0,0,1,0.3,0.56,0.1642,13,65
1,19,0,0,0,1,0.28,0.61,0.1343,1,20
1,20,0,0,0,1,0.28,0.61,0.1045,5,21
1,21,0,0,0,1,0.26,0.6,0.0,5,22
1,22,0,0,0,1,0.26,0.6,0.0,5,57
1,23,0,0,0,1,0.24,0.65,0.0,4,26
1,0,0,1,1,1,0.24,0.65,0.0,1,14
1,1,0,1,1,1,0.22,0.75,0.0,1,4
1,2,0,1,1,1,0.2,0.8,0.0,0,3
1,3,0,1,1,1,0.2,0.86,0.0,0,1
1,4,0,1,1,1,0.2,0.86,0.0,1,1
1,5,0,1,1,1,0.2,0.86,0.0,1,9
1,6,0,1,1,1,0.18,0.93,0.0,1,29
1,7,0,1,1,1,0.18,0.86,0.0,6,89
1,8,0,1,1,2,0.16,1.0,0.0,7,223
1,9,0,1,1,1,0.22,0.8,0.0,3,115
1,10,0,1,1,1,0.24,0.75,0.1045,6,49
1,11,0,1,1,1,0.3,0.65,0.0896,11,36
1,12,0,1,1,2,0.32,0.62,0.0,7,59
1,13,0,1,1,2,0.36,0.57,0.0896,10,54
1,14,0,1,1,2,0.36,0.57,0.0896,8,52
1,15,0,1,1,2,0.38,0.54,0.0896,4,46
1,16,0,1,1,2,0.36,0.57,0.1343,16,98
1,17,0,1,1,2,0.32,0.7,0.1642,9,207
1,18,0,1,1,2,0.34,0.66,0.1343,5,170
1,19,0,1,1,2,0.32,0.7,0.0,5,123
1,20,0,1,1,2,0.32,0.7,0.1045,6,82
1,21,0,1,1,1,0.32,0.7,0.0,3,75
1,22,0,1,1,1,0.28,0.81,0.0896,3,34
1,23,0,1,1,2,0.3,0.81,0.0,6,19
1,0,0,2,1,2,0.28,0.87,0.0,4,6
1,1,0,2,1,2,0.28,0.87,0.0,0,4
1,2,0,2,1,2,0.26,0.93,0.1045,1,1
1,3,0,2,1,3,0.28,0.93,0.1642,0,1
1,4,0,2,1,1,0.26,0.93,0.1642,0,3
1,5,0,2,1,1,0.26,0.81,0.3284,0,2
1,6,0,2,1,1,0.26,0.7,0.3284,0,39
1,7,0,2,1,1,0.24,0.65,0.4179,3,97
1,8,0,2,1,1,0.24,0.56,0.4925,7,236
1,9,0,2,1,1,0.24,0.52,0.4925,7,128
1,10,0,2,1,1,0.22,0.47,0.5522,4,44
1,11,0,2,1,1,0.22,0.47,0.4627,1,49
1,12,0,2,1,1,0.24,0.38,0.4925,2,63
1,13,0,2,1,2,0.24,0.32,0.4478,2,48
1,14,0,2,1,1,0.22,0.37,0.4179,3,61
1,15,0,2,1,1,0.22,0.35,0.3881,6,45
1,16,0,2,1,1,0.22,0.35,0.5224,4,79
1,17,0,2,1,1,0.22,0.32,0.5821,4,172
1,18,0,2,1,1,0.2,0.32,0.3881,1,151
1,19,0,2,1,1,0.16,0.4,0.4627,1,100
1,20,0,2,1,1,0.16,0.4,0.3284,3,53
1,21,0,2,1,1,0.14,0.33,0.4627,8,46
1,22,0,2,1,1,0.12,0.33,0.3582,0,29
1,23,0,2,1,1,0.12,0.33,0.3284,3,9
1,0,0,3,1,1,0.1,0.36,0.3582,0,17
1,1,0,3,1,1,0.1,0.36,0.2239,0,7
1,2,0,3,1,1,0.08,0.38,0.2836,1,2
1,3,0,3,1,1,0.06,0.45,0.1343,0,2
1,5,0,3,1,1,0.06,0.45,0.1045,0,7
1,6,0,3,1,1,0.06,0.45,0.0,0,43
1,7,0,3,1,1,0.06,0.49,0.1045,4,95
1,8,0,3,1,1,0.1,0.42,0.0,1,198
1,9,0,3,1,1,0.12,0.39,0.1642,4,119
1,10,0,3,1,1,0.14,0.36,0.0,8,51
1,11,0,3,1,2,0.14,0.43,0.1642,1,40
1,12,0,3,1,2,0.18,0.4,0.2239,4,57
1,13,0,3,1,1,0.18,0.4,0.2537,2,67
1,14,0,3,1,1,0.2,0.34,0.2985,2,56
1,15,0,3,1,2,0.2,0.34,0.2836,3,61
1,16,0,3,1,2,0.2,0.37,0.2537,7,72
1,17,0,3,1,2,0.2,0.34,0.2537,9,157
1,18,0,3,1,2,0.18,0.47,0.2985,2,168
1,19,0,3,1,3,0.14,0.86,0.2537,1,87
1,20,0,3,1,3,0.14,0.86,0.1642,0,84
1,21,0,3,1,2,0.14,0.86,0.1642,0,83
1,22,0,3,1,3,0.16,0.8,0.1642,4,42
1,23,0,3,1,3,0.16,0.8,0.194,0,37
1,0,0,4,1,3,0.14,0.86,0.194,0,16
1,1,0,4,1,3,0.14,0.8,0.1343,0,7
1,2,0,4,1,3,0.14,0.8,0.1343,0,3
1,4,0,4,1,2,0.14,0.59,0.2239,0,1
1,5,0,4,1,2,0.12,0.5,0.2239,0,6
1,6,0,4,1,2,0.12,0.54,0.2836,0,26
1,7,0,4,1,1,0.1,0.5,0.4179,0,99
1,8,0,4,1,1,0.1,0.49,0.3284,5,173
1,9,0,4,1,1,0.12,0.42,0.3582,1,121
1,10,0,4,1,1,0.12,0.42,0.2985,1,34
1,11,0,4,1,1,0.14,0.39,0.3582,1,44
1,12,0,4,1,1,0.16,0.34,0.3881,4,65
1,13,0,4,1,1,0.18,0.29,0.2985,3,59
1,14,0,4,1,1,0.2,0.27,0.2836,6,42
1,15,0,4,1,1,0.2,0.25,0.2537,0,50
1,16,0,4,1,1,0.2,0.27,0.2985,4,76
1,17,0,4,1,1,0.18,0.26,0.194,6,159
1,18,0,4,1,1,0.16,0.28,0.1343,3,157
1,19,0,4,1,1,0.14,0.28,0.1045,2,110
1,20,0,4,1,1,0.14,0.31,0.0896,4,93
1,21,0,4,1,1,0.14,0.39,0.0,2,70
1,22,0,4,1,1,0.12,0.39,0.0,4,47
1,23,0,4,1,1,0.12,0.42,0.1045,1,33
1,0,0,5,1,1,0.1,0.49,0.1045,2,12
1,1,0,5,1,1,0.1,0.54,0.0896,1,6
1,2,0,5,1,1,0.1,0.54,0.0896,0,3
1,5,0,5,1,1,0.08,0.63,0.0896,0,4
1,6,0,5,1,1,0.1,0.68,0.0,1,23
1,7,0,5,1,1,0.08,0.73,0.0,1,73
1,8,0,5,1,1,0.1,0.74,0.1642,4,212
1,9,0,5,1,1,0.12,0.74,0.2239,8,132
1,10,0,5,1,1,0.14,0.69,0.194,5,39
1,11,0,5,1,1,0.22,0.47,0.1343,12,52
1,12,0,5,1,1,0.22,0.47,0.1343,7,64
1,13,0,5,1,1,0.24,0.35,0.194,21,89
1,14,0,5,1,1,0.3,0.26,0.2537,17,67
1,15,0,5,1,1,0.32,0.21,0.1642,12,62
1,16,0,5,1,1,0.3,0.28,0.194,14,111
1,17,0,5,1,1,0.3,0.24,0.0,18,193
1,18,0,5,1,1,0.28,0.28,0.0,9,165
1,19,0,5,1,1,0.26,0.33,0.0,7,94
1,20,0,5,1,1,0.22,0.55,0.1343,2,61
1,21,0,5,1,1,0.2,0.59,0.1343,1,46
1,22,0,5,1,1,0.2,0.64,0.0896,2,41
1,23,0,5,1,1,0.18,0.69,0.0,5,48
1,0,0,6,0,1,0.16,0.69,0.0896,3,27
1,1,0,6,0,1,0.14,0.86,0.0,2,22
1,2,0,6,0,1,0.14,0.8,0.0,2,13
1,3,0,6,0,1,0.12,0.8,0.0,3,7
1,4,0,6,0,1,0.12,0.74,0.0896,0,4
1,5,0,6,0,1,0.12,0.74,0.0896,0,1
1,6,0,6,0,1,0.12,0.93,0.194,1,1
1,7,0,6,0,1,0.12,0.8,0.1045,2,9
1,8,0,6,0,1,0.14,0.86,0.1343,2,28
1,9,0,6,0,1,0.16,0.64,0.1343,5,38
1,10,0,6,0,1,0.22,0.41,0.2537,13,71
1,11,0,6,0,1,0.3,0.28,0.3284,30,84
1,12,0,6,0,1,0.3,0.39,0.4627,27,93
1,13,0,6,0,1,0.3,0.39,0.4179,32,103
1,14,0,6,0,1,0.34,0.31,0.2836,30,90
1,15,0,6,0,1,0.34,0.29,0.4179,47,127
1,16,0,6,0,1,0.34,0.29,0.4179,42,103
1,17,0,6,0,1,0.32,0.31,0.5224,24,113
1,18,0,6,0,1,0.28,0.38,0.3284,4,60
1,19,0,6,0,1,0.28,0.38,0.1642,2,39
1,20,0,6,0,1,0.26,0.41,0.2239,1,39
1,21,0,6,0,1,0.26,0.41,0.0,9,42
1,22,0,6,0,1,0.24,0.44,0.0896,6,39
